city_name,latitude,longitude,capital,population,country_id
Baia da traicao,-6.6878,-34.9358,0,8826,25
Brejao,-9.03,-36.5689,0,8844,25
Ouricangas,-12.0169,-38.6169,0,8839,25
Rodelas,-8.8508,-38.7558,0,8887,25
Palhano,-4.745,-37.9589,0,8866,25
Anaurilandia,-22.1878,-52.7178,0,8885,25
Nova bassano,-28.7239,-51.705,0,8840,25
Lajedo do tabocal,-13.475,-40.2239,0,8836,25
Sao jose da bela vista,-20.5928,-47.64,0,8823,25
Jacareacanga,-6.2239,-57.7539,0,8852,25
Cordeiros,-15.0389,-41.935,0,8834,25
Marilandia do sul,-23.745,-51.3078,0,8814,25
Balsamo,-20.735,-49.5839,0,8773,25
Serra caiada,-6.1058,-35.7128,0,8768,25
Guajeru,-14.5469,-41.94,0,8805,25
Cedral,-20.9028,-49.2678,0,8767,25
Candiota,-31.5578,-53.6728,0,8771,25
Ibirapua,-17.6878,-40.1089,0,8735,25
Santa lucia,-21.685,-48.0839,0,8687,25
Barro alto,-14.9683,-48.92,0,8716,25
Catuipe,-28.25,-54.0119,0,8701,25
Itapeva,-22.7678,-46.2208,0,8664,25
Piranguinho,-22.4008,-45.5319,0,8640,25
Sao miguel,-5.125,-35.6389,0,8670,25
Santana do manhuacu,-20.1078,-41.925,0,8667,25
Tangara,-27.105,-51.2469,0,8662,25
Cordisburgo,-19.125,-44.3208,0,8667,25
Reginopolis,-21.8878,-49.225,0,8640,25
Ouro verde,-21.4894,-51.7003,0,8620,25
Virginia,-22.3328,-45.0919,0,8623,25
Dobrada,-21.5167,-48.3939,0,8592,25
Sao sebastiao da amoreira,-23.465,-50.7608,0,8626,25
Arealva,-22.0286,-48.9111,0,8613,25
Baia formosa,-6.3689,-35.0078,0,8573,25
Francisco santos,-6.9928,-41.1378,0,8592,25
Pratapolis,-20.745,-46.8608,0,8566,25
Japura,-23.47,-52.5528,0,8549,25
Itaucu,-16.2008,-49.6078,0,8575,25
Riacho dos cavalos,-6.4428,-37.6508,0,8563,25
Tanquinho,-11.9789,-39.1039,0,8553,25
Jauru,-15.3419,-58.8658,0,8582,25
Mataraca,-6.6008,-35.0508,0,8539,25
Rio das flores,-22.1678,-43.5858,0,8561,25
Tarrafas,-6.6839,-39.7608,0,8573,25
Itamari,-13.7778,-39.6839,0,8514,25
Joia,-28.6469,-54.1219,0,8566,25
Queimada nova,-8.5789,-41.4189,0,8553,25
Itaquara,-13.4508,-39.9408,0,8519,25
Tuneiras do oeste,-23.8708,-52.8758,0,8533,25
Santa isabel do ivai,-23.0053,-53.1878,0,8523,25
Guaracai,-21.0283,-51.2067,0,8525,25
Nova gloria,-15.1428,-49.5708,0,8508,25
Alvorada,-12.48,-49.125,0,8374,25
Principe da beira,-12.4167,-64.4166,0,956,25
Abuna,-9.6954,-65.3597,0,1929,25
Seoul,37.56,126.99,1,23016000,125
Busan,35.18,129.075,0,3453198,125
Incheon,37.4833,126.6333,0,2936117,125
Daegu,35.8717,128.6017,0,2461002,125
Gwangju,35.1653,126.8486,0,1490092,125
Daejeon,36.351,127.385,0,1475221,125
Suwon,37.2667,127.0167,0,1234300,125
Ulsan,35.55,129.3167,0,1166033,125
Tongjin,37.2333,127.2,0,1076369,125
Goyang,37.65,126.8,0,1061929,125
Changwon,35.2708,128.6631,0,1046054,125
Songnam,37.4333,127.15,0,948757,125
Bucheon,37.5,126.7833,0,867678,125
Cheongju,36.6333,127.4833,0,833276,125
Yanggok,37.6333,127.2167,0,713321,125
Ansan,37.3167,126.8333,0,652800,125
Hwasu-dong,37.1997,126.8314,0,655350,125
Ch'onan,36.8167,127.1667,0,651661,125
Jeonju,35.8167,127.15,0,631532,125
Anyang,37.3833,126.9333,0,573296,125
Kimhae,35.2342,128.8811,0,550758,125
Pohang,36.0322,129.365,0,520305,125
Pyeongtaek,36.9922,127.1128,0,457873,125
Jeju,33.5097,126.5219,0,435413,125
Masan,35.1833,128.55,0,429612,125
Sihung,37.3799,126.8029,0,425184,125
Uijeongbu,37.7486,127.0389,0,421579,125
Paju,37.8667,126.8,0,415345,125
Kumi,36.1195,128.3444,0,407880,125
Gimpo,37.7,126.6,0,352683,125
Yeosu,34.7333,127.7333,0,341994,125
Chinju,35.2,128.0833,0,337230,125
Asan,36.7833,126.9833,0,332790,125
Wonju,37.3417,127.9208,0,330854,125
Gwangmyeongni,37.476,126.866,0,318021,125
Asan,36.35,126.9167,0,319929,125
Gwangju,37.3667,127.2833,0,310278,125
Iksan,35.9439,126.9544,0,302310,125
Yangsan,35.3333,129.0333,0,297532,125
Kunp'o,37.35,126.95,0,285721,125
Chuncheon,37.8667,127.7333,0,281596,125
Gyeongsan,35.8167,128.7333,0,278500,125
Kunsan,35.9833,126.7167,0,275155,125
Yeosu,34.7607,127.6622,0,273761,125
Suncheon,34.9506,127.4875,0,265390,125
Kyongju,35.85,129.2167,0,264091,125
Mokpo,34.7589,126.38,0,239524,125
Osan,37.1498,127.0771,0,213840,125
Gangneung,37.75,128.9,0,215677,125
Chungju,36.9667,127.95,0,211005,125
Ich'on,37.2667,127.4333,0,209003,125
Sejong,36.487,127.2822,0,204088,125
Anseong,37.0078,127.2797,0,194765,125
Guri,37.6,127.15,0,180063,125
Sosan,36.7817,126.4522,0,169221,125
Pocheon,37.8947,127.2002,0,163388,125
Andong,36.5592,128.7289,0,162180,125
Uiwang,37.3448,126.9683,0,154879,125
Hanam,37.5167,127.2,0,154838,125
Seogwipo,33.2497,126.56,0,153861,125
Gwangyang,34.9333,127.6833,0,151834,125
Jicheon,36.1333,128.1,0,139477,125
Ch'ungmu,34.8333,128.4167,0,137208,125
Chech'on,37.1333,128.2167,0,136350,125
Noksan,36.2039,127.0847,0,124246,125
Tangjin,36.8931,126.6281,0,117409,125
Sach'on,35.0667,128.0833,0,114556,125
Sa-ch'on,35.2347,128.3575,0,113335,125
Hosan,36.2,127.0833,0,112939,125
Jeonghae,35.5667,126.85,0,110194,125
Yoju,37.3,127.6333,0,109937,125
Yongju,36.8058,128.6239,0,109266,125
Miryang,35.5,128.75,0,103069,125
Sangju,36.44,128.17,0,102892,125
Boryeong,36.3333,126.6167,0,101852,125
Hongseong,36.6009,126.665,0,\N,125
Muan,34.9897,126.4714,0,\N,125
Dongducheon,37.9167,127.0667,0,97424,125
Naju,35.0333,126.7167,0,92582,125
Kimje,35.8017,126.8889,0,88479,125
Sokcho,38.2069,128.5919,0,79846,125
Mun'gyong,36.5939,128.2014,0,71863,125
Samch'ok,37.45,129.165,0,69509,125
Pongnam,37.22,126.9494,0,67694,125
Gwacheon,37.4333,127,0,64817,125
Haeryong,34.9131,127.5394,0,46994,125
Taebaek,37.1667,128.9833,0,46715,125
Jeomchon,36.6028,127.3042,0,46452,125
Yeonil,36,129.35,0,34560,125
Heunghae,36.1167,129.35,0,34328,125
An'gang,35.99,129.227,0,33333,125
Munsan,37.8529,126.7848,0,28880,125
Hayang,35.9167,128.8167,0,27236,125
Hallim,33.3729,126.2827,0,22087,125
Kujwa,33.5025,126.7944,0,16116,125
Ulchin,37.0013,129.3449,0,14426,125
Daean,35.4038,129.2788,0,14037,125
Sapkyo,36.6864,126.7367,0,10075,125
Eumseong,36.9353,127.6897,0,10077,125
Guryongpo,35.9833,129.55,0,9099,125
Seosaeng,35.3536,129.3303,0,8650,125
P'yongch'ang,37.3675,128.3958,0,9940,125
Mexico city,19.4333,-99.1333,1,21804000,91
Guadalajara,20.6767,-103.3475,0,5525000,91
Monterrey,25.6667,-100.3,0,5341171,91
Tijuana,32.525,-117.0333,0,2002000,91
Ecatepec,19.6097,-99.06,0,1929926,91
Leon de los aldama,21.1167,-101.6833,0,1579803,91
Puebla,19.0333,-98.1833,0,1576259,91
Zapopan,20.7167,-103.4,0,1476491,91
Juarez,31.7386,-106.487,0,1321004,91
Ciudad nezahualcoyotl,19.4081,-99.0186,0,1109363,91
Mexicali,32.6633,-115.4678,0,1102342,91
Nezahualcoyotl,19.4006,-99.0148,0,1077208,91
Morelia,19.7683,-101.1894,0,962555,91
Aguascalientes,21.876,-102.296,0,934424,91
Naucalpan de juarez,19.4753,-99.2378,0,913681,91
Cancun,21.1606,-86.8475,0,888797,91
Merida,20.97,-89.62,0,892363,91
Chihuahua,28.6353,-106.0889,0,878062,91
Saltillo,25.4231,-100.9919,0,864431,91
Hermosillo,29.0989,-110.9542,0,855563,91
Culiacan,24.8069,-107.3939,0,808416,91
Queretaro,20.5875,-100.3928,0,801940,91
San luis potosi,22.1511,-100.9761,0,772828,91
Tlajomulco de zuniga,20.4736,-103.4431,0,727750,91
Reynosa,26.0922,-98.2778,0,725793,91
Torreon,25.5394,-103.4486,0,716672,91
Guadalupe,25.6775,-100.2597,0,691931,91
Acapulco de juarez,16.8636,-99.8825,0,673478,91
Tlaquepaque,20.6167,-103.3167,0,664193,91
Tlalnepantla,19.5367,-99.1947,0,653410,91
Durango,24.025,-104.6675,0,654876,91
Mazatlan,23.2167,-106.4167,0,658354,91
Chimalhuacan,19.4167,-98.9,0,614453,91
Tuxtla,16.7528,-93.1167,0,598710,91
Irapuato,20.6667,-101.35,0,592953,91
Tonala,20.6167,-103.2333,0,569913,91
Ensenada,31.8578,-116.6058,0,557430,91
Heroica matamoros,25.8797,-97.5042,0,541979,91
Ixtapaluca,19.3186,-98.8822,0,542211,91
Tultitlan de mariano escobedo,19.645,-99.1694,0,520557,91
Ciudad apodaca,25.7817,-100.1886,0,523370,91
Ciudad lopez mateos,19.55,-99.2833,0,489937,91
Celaya,20.5222,-100.8122,0,494304,91
Los mochis,25.7835,-108.9937,0,490000,91
San nicolas de los garza,25.75,-100.2833,0,443273,91
Veracruz,19.1903,-96.1533,0,428323,91
Xalapa,19.54,-96.9275,0,424755,91
Tepic,21.5083,-104.8931,0,413609,91
Nuevo laredo,27.4861,-99.5069,0,384033,91
Nicolas romero,19.5833,-99.3667,0,366602,91
Tecamac,19.7131,-98.9683,0,364579,91
Orizaba,18.85,-97.1,0,355333,91
Villahermosa,17.9892,-92.9281,0,353577,91
Minatitlan,17.9833,-94.55,0,356020,91
Tapachula,14.9,-92.2667,0,348156,91
Uruapan,19.4208,-102.0628,0,334749,91
Gomez palacio,25.5611,-103.4983,0,342286,91
Cuernavaca,18.9186,-99.2342,0,338650,91
Salamanca,20.5703,-101.1972,0,327169,91
Ciudad obregon,27.4939,-109.9389,0,329404,91
Soledad de graciano sanchez,22.1833,-100.9333,0,332072,91
Guasave,25.5744,-108.4706,0,320000,91
Tehuacan,18.4617,-97.3928,0,319375,91
Coatzacoalcos,18.15,-94.4333,0,319187,91
Playa del carmen,20.6281,-87.0755,0,304942,91
Chalco,19.2647,-98.8975,0,310130,91
Ciudad victoria,23.7389,-99.1431,0,305155,91
Ciudad santa catarina,25.6833,-100.45,0,306322,91
Oaxaca,17.0606,-96.7253,0,300050,91
Pachuca,20.1,-98.75,0,297848,91
Coacalco,19.6333,-99.0931,0,293444,91
San juan del rio,20.3833,-99.9833,0,301237,91
Ciudad general escobedo,25.7933,-100.1583,0,299364,91
Tampico,22.2553,-97.8686,0,297284,91
Huixquilucan,19.3611,-99.3508,0,284965,91
Heroica nogales,31.3186,-110.9458,0,261137,91
Nogales,31.1833,-111,0,264782,91
Ciudad benito juarez,25.65,-100.0833,0,260683,91
Campeche,19.85,-90.5306,0,249623,91
La paz,24.1422,-110.3108,0,250141,91
Carmen,18.4167,-91.6333,0,248845,91
Monclova,26.9103,-101.4222,0,237169,91
Guadalupe,22.7528,-102.5078,0,215000,91
Puerto vallarta,20.6458,-105.2222,0,224166,91
Toluca,19.2925,-99.6569,0,223876,91
Fresnillo,23.175,-102.8675,0,230865,91
Cordoba,18.8942,-96.9347,0,218153,91
Jiutepec,18.8833,-99.1667,0,215357,91
Zamora,19.9833,-102.2833,0,207860,91
Comalcalco,18.2801,-93.2018,0,214877,91
Poza rica de hidalgo,20.5333,-97.45,0,200119,91
Ciudad madero,22.25,-97.8333,0,197216,91
Chilpancingo,17.55,-99.5,0,187251,91
Ciudad del carmen,18.6333,-91.8333,0,191238,91
Cuautla,18.8167,-98.95,0,194786,91
Guanajuato,21.0178,-101.2567,0,194500,91
San cristobal,16.737,-92.6376,0,183509,91
Manzanillo,19.0522,-104.3158,0,191031,91
Cuauhtemoc,28.405,-106.8667,0,180638,91
Cuautitlan,19.6833,-99.1833,0,178847,91
Lagos de moreno,21.3567,-101.9378,0,172402,91
San luis rio colorado,32.4767,-114.7625,0,176685,91
Teziutlan,19.8178,-97.3667,0,177796,91
Chicoloapan,19.4167,-98.9,0,175053,91
Santa maria texmelucan,19.2833,-98.4333,0,175518,91
Ciudad valles,21.9833,-99.0167,0,177022,91
Comitan,16.2511,-92.1342,0,170000,91
Chetumal,18.5036,-88.3053,0,169028,91
San andres tuxtla,18.4487,-95.2126,0,164834,91
Piedras negras,28.7,-100.5231,0,173959,91
Ciudad acuna,29.3242,-100.9317,0,160225,91
San martin texmelucan de labastida,19.2833,-98.4333,0,152051,91
Tuxtepec,18.1,-96.1167,0,162511,91
Tulancingo,20.0833,-98.3667,0,161069,91
Papantla de olarte,20.4478,-97.32,0,161097,91
Macuspana,17.7667,-92.6,0,158601,91
Guaymas,28.1667,-110.6667,0,156863,91
Colima,19.2433,-103.7247,0,150673,91
Kanasin,20.9344,-89.5578,0,139753,91
Ixtlahuaca,19.5689,-99.7669,0,153184,91
Delicias,28.1931,-105.4717,0,150506,91
Villa de alvarez,19.25,-103.7333,0,149762,91
Valle de santiago,20.3928,-101.1969,0,150054,91
Penjamo,20.4311,-101.7222,0,149936,91
Garcia,25.8167,-100.5833,0,145867,91
Cuautitlan izcalli,19.65,-99.25,0,140059,91
Tepatitlan de morelos,20.817,-102.733,0,141322,91
Las margaritas,16.3667,-91.7333,0,141027,91
Iguala de la independencia,18.345,-99.5383,0,140363,91
San jose del cabo,23.0614,-109.7081,0,136285,91
Tultepec,19.685,-99.1281,0,131567,91
Boca del rio,19.1056,-96.1078,0,138058,91
Cunduacan,18.0667,-93.1667,0,137257,91
Zinacantepec,19.2833,-99.7333,0,136167,91
Apatzingan de la constitucion,19.0886,-102.3508,0,128250,91
Palenque,17.4333,-91.8,0,132265,91
Cholula de rivadabia,19.0633,-98.3064,0,129032,91
Huejutla de reyes,21.1333,-98.4167,0,129919,91
Miramar,22.3375,-97.8694,0,118614,91
Matamoros,25.533,-103.25,0,118337,91
San pedro garza garcia,25.6667,-100.3,0,122659,91
Zacatecas,22.7736,-102.5736,0,122889,91
Ciudad hidalgo,19.6923,-100.5574,0,122619,91
Ciudad guzman,19.7,-103.4667,0,115000,91
Chilapa de alvarez,17.5944,-99.1778,0,120790,91
Navojoa,27.0813,-109.4461,0,120926,91
Tizayuca,19.8333,-98.9833,0,119442,91
Martinez de la torre,20.0667,-97.05,0,110415,91
Temixco,18.85,-99.2333,0,116143,91
Heroica guaymas,27.9183,-110.8989,0,117253,91
San antonio enchisi,19.7072,-99.7867,0,110560,91
Tecoman,18.9089,-103.8747,0,116305,91
Las delicias,28.2,-105.5,0,114783,91
La piedad,20.3333,-102.0167,0,106490,91
Parral,26.9333,-105.6667,0,104836,91
Tuxpam de rodriguez cano,20.95,-97.4,0,109049,91
Temoaya,19.4686,-99.5933,0,105766,91
Ciudad rio bravo,25.9861,-98.0889,0,101481,91
Playas de rosarito,32.3636,-117.0544,0,100660,91
Lerma,19.2847,-99.5119,0,105578,91
Texcoco,19.52,-98.88,0,105165,91
Tula de allende,20.05,-99.35,0,103919,91
Tantoyuca,21.35,-98.2333,0,103616,91
Coatepec,19.4522,-96.9614,0,92127,91
San felipe del progreso,19.7125,-99.9511,0,100201,91
San luis de la paz,21.3,-100.5167,0,101370,91
Rincon de romos,22.2333,-102.3167,0,94978,91
Ocotlan,20.3514,-102.7681,0,94978,91
Tenancingo,18.9608,-99.5906,0,90946,91
Ciudad lazaro cardenas,17.9561,-102.1922,0,79200,91
Cadereyta jimenez,25.6,-100,0,86445,91
Acayucan,17.9422,-94.9103,0,83817,91
Xicotepec de juarez,20.3,-97.9667,0,81455,91
Tala,20.6525,-103.7028,0,80365,91
Apizaco,19.4167,-98.1333,0,81565,91
Salina cruz,16.1833,-95.2,0,81063,91
Tacambaro de codallos,19.2356,-101.4569,0,76661,91
Ciudad lerdo,25.55,-103.5167,0,79669,91
Cozumel,20.5104,-86.9493,0,77236,91
Tecate,32.5728,-116.6267,0,81059,91
Silao,20.9478,-101.4281,0,74242,91
Juchitan de zaragoza,16.4333,-95.0194,0,74825,91
Los reyes de salgado,19.5833,-102.4667,0,69723,91
Tejupilco,18.9058,-100.1528,0,71077,91
Frontera,26.926,-101.449,0,75242,91
Perote,19.562,-97.242,0,72795,91
San miguel de allende,20.9142,-100.7436,0,69811,91
Tamazunchale,21.2667,-98.7833,0,72685,91
Ixtaczoquitlan,18.85,-97.0667,0,68823,91
Rioverde,21.93,-99.98,0,69613,91
Matehuala,23.6528,-100.6444,0,67717,91
Cabo san lucas,22.8897,-109.9156,0,68463,91
Misantla,19.9333,-96.85,0,64249,91
Ramos arizpe,25.55,-100.9667,0,66554,91
Valle hermoso,25.6736,-97.8144,0,68573,91
Huauchinango,20.1767,-98.0528,0,58957,91
Huatusco,19.1489,-96.9661,0,60674,91
Heroica caborca,30.7167,-112.15,0,67604,91
Cortazar,20.483,-100.933,0,61658,91
Sabinas,27.8489,-101.12,0,64811,91
Valle de bravo,19.1925,-100.1306,0,61559,91
Chiapa de corzo,16.708,-93.016,0,55931,91
Altamira,22.3375,-97.8694,0,59536,91
Guamuchil,25.4639,-108.0794,0,63743,91
Acambaro,20.0361,-100.7314,0,57972,91
Ameca,20.5486,-104.0431,0,60386,91
Cosamaloapan,18.3667,-95.8,0,57147,91
Linares,24.8597,-99.5647,0,57731,91
Berriozabal,16.8003,-93.2733,0,51722,91
Temascalcingo,19.9147,-100.0036,0,58169,91
Tezonapa,18.6058,-96.6875,0,56956,91
Pinotepa,16.3412,-98.0537,0,53148,91
Ocosingo,16.9072,-92.0961,0,47688,91
Zumpango,19.7969,-99.0992,0,50742,91
Huamantla,19.3133,-97.9228,0,51996,91
Nuevo casas grandes,30.4167,-107.9167,0,55553,91
Acatzingo,18.9817,-97.7822,0,52078,91
Catemaco,18.4167,-95.1167,0,49451,91
Pijijiapan,15.6917,-93.2093,0,53525,91
San pedro,25.7578,-102.9831,0,49490,91
Francisco i. madero,25.7753,-103.2731,0,50084,91
Cintalapa de figueroa,16.6978,-93.7203,0,49201,91
Buena vista tomatlan,19.2102,-102.5869,0,47498,91
Valladolid,20.6894,-88.2017,0,48973,91
Jimenez,27.13,-104.9067,0,48859,91
Loreto,22.2667,-101.9833,0,43411,91
Tizimin,21.1425,-88.1647,0,46971,91
Tlapa de comonfort,17.5461,-98.5764,0,37975,91
Cuetzalan,20.0333,-97.5167,0,47983,91
Colonia del sol,22.9125,-109.9208,0,48032,91
Tlalmanalco,19.2044,-98.8025,0,46130,91
Meoqui,28.2722,-105.4819,0,44853,91
Isla,18.0292,-95.5264,0,43349,91
Tulum,20.2119,-87.4658,0,33374,91
Villa de zaachila,16.9508,-96.7492,0,43279,91
Tepalcatepec,19.1833,-102.85,0,42879,91
Santa maria atzompa,17.0794,-96.7869,0,41921,91
Jaltipan de morelos,17.9703,-94.7144,0,41644,91
Actopan,19.5036,-96.6192,0,43388,91
Heroica ciudad de tlaxiaco,17.2077,-97.6798,0,40123,91
Coyotepec,19.7756,-99.2056,0,41810,91
Teoloyucan,19.7442,-99.1811,0,41333,91
Salvatierra,20.2156,-100.8961,0,37203,91
Paracho de verduzco,19.65,-102.0667,0,37464,91
Villaflores,16.2355,-93.2677,0,37546,91
Empalme,27.9617,-110.8125,0,38886,91
Nueva rosita,27.939,-101.218,0,39058,91
Playa vicente,17.8333,-95.8167,0,39205,91
Uman,20.8833,-89.75,0,39611,91
Juan rodriguez clara,18,-95.4,0,38895,91
Ciudad melchor muzquiz,27.8775,-101.5164,0,38992,91
Tonala,16.0914,-93.7518,0,35322,91
Temascal,18.2394,-96.4031,0,39680,91
Xico,19.417,-97,0,38198,91
Zacatelco,19.2167,-98.2333,0,38654,91
Sayula de aleman,17.8833,-94.95,0,32721,91
Calpulalpan,19.5869,-98.5683,0,37752,91
Zacatlan,19.9319,-97.96,0,33736,91
Cananea,30.9819,-110.3006,0,38113,91
Mariano escobedo,18.9167,-97.1333,0,37285,91
Nueva italia de ruiz,19.0194,-102.1089,0,32467,91
Miahuatlan de porfirio diaz,16.3327,-96.5956,0,35517,91
Panuco,22.05,-98.1833,0,33122,91
Zinacantan,16.7601,-92.7236,0,36489,91
Abasolo,20.4511,-101.5289,0,29002,91
Tomatlan,19.9333,-105.2333,0,35824,91
Escuinapa,22.9822,-105.7031,0,30790,91
La huacana,18.9625,-101.8069,0,34243,91
Reforma,17.8658,-93.1472,0,29018,91
Tenosique,17.4756,-91.4225,0,34946,91
Villagran,20.517,-100.983,0,27079,91
Soteapan,18.2333,-94.8667,0,35155,91
Nanchital de lazaro cardenas del rio,18.0667,-94.4167,0,30039,91
Putla villa de guerrero,17.0321,-97.9293,0,32640,91
Motozintla,15.3632,-92.2477,0,27815,91
Ometepec,16.6833,-98.4167,0,30271,91
Ticul,20.3953,-89.5339,0,32796,91
Parras de la fuente,25.4403,-102.1792,0,33817,91
Paso del macho,18.9667,-96.7167,0,31890,91
Paso de ovejas,19.285,-96.44,0,33392,91
Zapotiltic,19.627,-103.417,0,29190,91
Ixtapan de la sal,18.8333,-99.6833,0,30073,91
Tancitaro,19.3384,-102.3626,0,31100,91
San juan evangelista,17.8833,-95.1333,0,33929,91
Amecameca de juarez,19.1238,-98.7665,0,31687,91
Rodolfo sanchez taboada,31.7958,-116.5911,0,31006,91
Champoton,19.35,-90.7167,0,30881,91
Villanueva,22.3536,-102.8831,0,32835,91
Pabellon de arteaga,22.15,-102.2667,0,28633,91
San salvador el seco,19.1333,-97.65,0,30303,91
Magdalena de kino,30.6167,-111.05,0,30429,91
Ciudad sabinas hidalgo,26.5,-100.1833,0,32047,91
Escarcega,18.6067,-90.7344,0,29477,91
Metepec,19.2511,-99.6047,0,28205,91
Huatabampo,26.8275,-109.6422,0,30324,91
Zumpango del rio,17.65,-99.5,0,24719,91
Ciudad sahagun,19.7714,-98.5803,0,28609,91
Soledad de doblado,19.0447,-96.4233,0,27770,91
Alamo,20.9167,-97.675,0,25159,91
Cuitzeo del porvenir,19.9686,-101.1394,0,28227,91
El salto,23.7823,-105.3585,0,24241,91
Actopan,20.2681,-98.9442,0,29223,91
Teapa,17.5483,-92.953,0,29068,91
Navolato,24.7656,-107.7019,0,28676,91
Atlatlahucan,18.935,-98.9,0,25232,91
Contla,19.3333,-98.1667,0,27610,91
San fernando,24.8504,-98.16,0,29171,91
Castanos,26.7833,-101.4167,0,27314,91
Tuxpan,19.5661,-100.4625,0,27371,91
Ixhuatlancillo,18.9,-97.15,0,24896,91
Jamay,20.2944,-102.7097,0,24753,91
Tuxpan,21.8667,-105.45,0,26115,91
Puerto escondido,15.8619,-97.0672,0,25902,91
Tecax,20.2019,-89.2881,0,25751,91
Miacatlan,18.7722,-99.3547,0,26713,91
Los reyes de juarez,18.9267,-97.7983,0,27454,91
Nogales,18.8167,-97.1667,0,21113,91
Miahuatlan,18.5667,-97.4333,0,25228,91
Paracuaro,19.1464,-102.2194,0,26789,91
Rafael delgado,18.8167,-97.0667,0,23112,91
Hunucma,21.0153,-89.8744,0,24910,91
Arriaga,16.2361,-93.8995,0,25366,91
Altepexi,18.3676,-97.3004,0,21100,91
Comalapa,15.6602,-92.1411,0,21727,91
Tixtla de guerrero,17.5667,-99.4,0,21720,91
Ocatlan,19.3167,-98.2283,0,22082,91
Cheran,19.6833,-101.95,0,19081,91
Sombrerete,23.6333,-103.6397,0,21702,91
Xoxocotla,18.685,-99.2439,0,21074,91
Chapala,20.2961,-103.1911,0,21596,91
Ciudad altamirano,18.3583,-100.6667,0,24533,91
Cerro azul,21.2,-97.7331,0,23573,91
San juan zitlaltepec,19.7167,-99.05,0,19600,91
San buenaventura,27.0625,-101.5467,0,23413,91
Tamiahua,21.2788,-97.4462,0,23120,91
Carlos a. carrillo,18.3667,-95.75,0,24565,91
Frontera,18.5336,-92.6469,0,23024,91
Texistepec,17.9,-94.8167,0,20887,91
Cazones de herrera,20.7,-97.3,0,23675,91
Oxkutzkab,20.3028,-89.4183,0,23096,91
Malinalco,18.9483,-99.4947,0,22970,91
Motul,21.1667,-89.4667,0,23240,91
Atoyac de alvarez,17.2,-100.4333,0,20515,91
Santiago ixcuintla,21.811,-105.2079,0,18365,91
Chocaman,18.9978,-97.043,0,21102,91
Charo,19.75,-101.05,0,21784,91
Chiconcuac,19.55,-98.9,0,19656,91
Tlacolula de matamoros,16.9542,-96.4792,0,22545,91
Nuevo san juan parangaricutiro,19.4,-102.1333,0,16745,91
Ojinaga,29.5644,-104.4164,0,22744,91
Emiliano zapata,17.7446,-91.7651,0,22469,91
Cacahoatan,14.9898,-92.1681,0,19108,91
Degollado,20.4667,-102.15,0,21226,91
Valle nacional,17.7667,-96.3,0,22699,91
Cotija de la paz,19.81,-102.7047,0,19018,91
Fortin de las flores,18.9,-97,0,21370,91
Tequixquiac,19.9097,-99.1417,0,22676,91
Allende,28.3333,-100.8333,0,21376,91
Suchiapa,16.622,-93.1048,0,19571,91
Mecayapan,18.2167,-94.8333,0,17312,91
Mapastepec,15.4411,-92.8916,0,19271,91
Peto,20.1256,-88.9214,0,19821,91
Ciudad miguel aleman,26.4003,-99.0253,0,19998,91
Teopisca,16.5425,-92.4719,0,20044,91
Hidalgotitlan,17.7833,-94.6333,0,19587,91
Zimatlan de alvarez,16.8667,-96.7833,0,19849,91
Tepatlaxco,19.0667,-97.9667,0,17472,91
Jose cardel,19.3667,-96.3667,0,19341,91
Ciudad hidalgo,14.6792,-92.1497,0,17485,91
Aldama,28.8386,-105.9111,0,18642,91
Palau,27.9167,-101.4167,0,17594,91
Santa catarina juquila,16.2379,-97.2914,0,18654,91
Tatahuicapan,18.25,-94.7667,0,15614,91
Ayutla de los libres,16.9,-99.2167,0,15370,91
Vista hermosa de negrete,20.2717,-102.4749,0,18995,91
Tapalpa,19.9445,-103.7585,0,19506,91
Acala,16.5533,-92.8069,0,15001,91
Coalcoman de vazquez pallares,18.7775,-103.16,0,18444,91
Acatlan de osorio,18.2086,-98.0575,0,18879,91
Salinas de hidalgo,22.628,-101.7156,0,16821,91
Chemax,20.655,-87.9372,0,14885,91
Senguio,19.7539,-100.3377,0,19146,91
Tecpan de galeana,17.25,-100.6833,0,14638,91
Pajapan,18.2667,-94.6833,0,17480,91
El rosario,22.9922,-105.8572,0,16001,91
El dorado,24.3228,-107.363,0,17365,91
Tecuala,22.4004,-105.46,0,14921,91
Ciudad de huitzuco,18.3,-99.35,0,16025,91
Tepoztlan,18.9853,-99.0997,0,14130,91
Tlaxcala,19.3151,-98.2362,0,14692,91
Santiago tulantepec,20.0397,-98.3575,0,16078,91
Ciudad guadalupe victoria,24.4497,-104.1225,0,16506,91
Cardenas,22.0103,-99.6522,0,15331,91
Izamal,20.9314,-89.0178,0,16195,91
La crucecita,15.7753,-96.1425,0,13044,91
La cruz,23.9214,-106.8919,0,15657,91
Grajales,19.25,-97.7833,0,14159,91
Tlaltetela,19.3167,-96.9,0,15818,91
Loreto,26.0128,-111.3433,0,14724,91
Oteapan,18,-94.6667,0,16222,91
Pureparo de echaiz,19.9092,-102.0036,0,15255,91
Huixcolotla,18.9219,-97.7708,0,14810,91
Vicente guerrero,23.75,-103.9833,0,15982,91
Cerritos,22.4275,-100.2783,0,14804,91
Juchique de ferrer,19.8333,-96.7,0,16360,91
Santa rosalia,27.3389,-112.2669,0,14357,91
San fernando,16.8717,-93.2063,0,11867,91
